Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Crime_Code
3189527,9694511,HX344770,07/14/2014 09:45:00 AM,008XX E 42ND ST,0810,THEFT,OVER $500,RESIDENCE,False,False,214,2.0,4.0,36.0,06,2014,02/04/2016 06:33:39 AM,41.818652143,-87.605678644,31
3168371,9659970,HX301876,06/13/2014 02:00:00 PM,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,True,False,1651,16.0,41.0,76.0,26,2014,02/04/2016 06:33:39 AM,41.979006297,-87.906463155,7
3392838,10126066,HY314465,06/24/2015 05:00:00 PM,015XX S LYNN WHITE DR,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,PARK PROPERTY,True,False,132,1.0,2.0,33.0,08A,2015,08/17/2015 03:03:40 PM,41.863024472,-87.609213967,1
2705911,8892734,HV566991,11/17/2012 08:00:00 PM,040XX W 115TH ST,0810,THEFT,OVER $500,STREET,False,False,2211,22.0,19.0,74.0,06,2012,02/04/2016 06:33:39 AM,41.683935861,-87.721810757,31
2905656,9214988,HW361543,07/14/2013 01:15:00 AM,002XX E ONTARIO ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1834,18.0,42.0,8.0,08A,2013,02/04/2016 06:33:39 AM,41.893377219,-87.62173353,1
6140979,10678227,HZ430743,09/11/2016 06:00:00 AM,0000X E MONROE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,112,1.0,42.0,32.0,06,2016,09/18/2016 03:49:46 PM,41.880775433,-87.627029031,31
2957765,9298144,HW443234,09/08/2013 10:30:00 AM,053XX S LOWE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,935,9.0,3.0,61.0,26,2013,02/04/2016 06:33:39 AM,41.797169487,-87.641583005,24
2469070,8520307,HV197146,03/14/2012 01:30:00 PM,036XX N CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,True,1733,17.0,33.0,16.0,08B,2012,02/04/2016 06:33:39 AM,41.947136858,-87.698043884,2
3271069,9831524,HX481200,10/25/2014 02:15:00 AM,008XX W CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,1214,12.0,27.0,24.0,03,2014,02/04/2016 06:33:39 AM,41.896400972,-87.647833511,28
3113232,9565170,HX216492,04/08/2014 05:00:00 PM,070XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,False,False,1613,16.0,41.0,10.0,14,2014,02/04/2016 06:33:39 AM,41.975527217,-87.803230954,6
6074229,10569156,HZ317037,06/21/2016 11:20:00 AM,002XX W 113TH ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,522,5.0,34.0,49.0,08B,2016,06/28/2016 03:51:55 PM,41.688888496,-87.628231294,2
2701344,8885067,HV557870,11/07/2012 02:00:00 PM,022XX N BURLING ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1812,18.0,43.0,7.0,05,2012,02/04/2016 06:33:39 AM,41.922622567,-87.647453696,3
2425810,8451290,HV129393,01/23/2012 10:15:00 PM,008XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,624,6.0,6.0,69.0,18,2012,02/04/2016 06:33:39 AM,41.751305337,-87.603628907,17
2503215,8576020,HV250212,04/20/2012 08:30:00 AM,038XX W 81ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,False,834,8.0,18.0,70.0,18,2012,02/04/2016 06:33:39 AM,41.745907946,-87.717642878,17
3406154,10148119,HY335051,07/09/2015 04:00:00 PM,009XX W 31ST ST,0820,THEFT,$500 AND UNDER,STREET,False,False,913,9.0,11.0,60.0,06,2015,08/17/2015 03:03:40 PM,41.837996953,-87.649987422,31
6070239,10563662,HZ310728,06/16/2016 09:00:00 PM,001XX S WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,122,1.0,2.0,32.0,07,2016,06/23/2016 03:48:09 PM,41.880178769,-87.63672258,16
2882968,9180064,HW325114,06/10/2013 04:00:00 PM,011XX W 105TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2232,22.0,34.0,73.0,08B,2013,02/04/2016 06:33:39 AM,41.703189832,-87.651530204,2
2497195,8566309,HV239842,04/13/2012 02:30:00 AM,010XX N ORLEANS ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1823,18.0,27.0,8.0,08B,2012,02/04/2016 06:33:39 AM,41.900841113,-87.637335551,2
3040695,9435323,HW579192,12/20/2013 12:00:00 PM,001XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,False,False,111,1.0,42.0,32.0,06,2013,02/04/2016 06:33:39 AM,41.883376682,-87.627874384,31
2947353,9282418,HW426878,08/28/2013 01:46:00 AM,002XX W 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,634,6.0,21.0,44.0,05,2013,02/04/2016 06:33:39 AM,41.73614018,-87.62911796,3
2619112,8756107,HV431085,08/15/2012 07:35:00 AM,059XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,False,712,7.0,16.0,68.0,08B,2012,02/04/2016 06:33:39 AM,41.786051463,-87.64737861,2
2751747,8967087,HW115453,01/13/2013 02:10:00 AM,015XX S KEDVALE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,1012,10.0,24.0,29.0,04B,2013,02/04/2016 06:33:39 AM,41.859648404,-87.728645064,2
4087745,10288272,HY475819,10/22/2015 09:00:00 AM,019XX W TOUHY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2424,24.0,49.0,1.0,06,2015,04/15/2016 03:49:27 PM,42.01255665,-87.679134601,31
2876425,9169470,HW313283,06/10/2013 10:30:00 PM,028XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,False,True,1222,12.0,2.0,27.0,08B,2013,02/04/2016 06:33:39 AM,41.882880585,-87.698023476,2
2550766,8650349,HV325415,06/08/2012 10:20:00 PM,075XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,611,6.0,18.0,71.0,14,2012,02/04/2016 06:33:39 AM,41.756762329,-87.670886691,6
3269249,9828462,HX478288,10/22/2014 08:45:00 PM,025XX W 63RD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,825,8.0,15.0,66.0,24,2014,02/04/2016 06:33:39 AM,41.779211398,-87.686908538,12
6062351,10555312,HZ301490,05/23/2016 11:00:00 AM,069XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2431,24.0,49.0,1.0,11,2016,06/14/2016 03:48:25 PM,42.008612529,-87.661899888,8
2676010,8846510,HV519909,10/15/2012 07:15:00 PM,056XX W BERTEAU AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1624,16.0,38.0,15.0,18,2012,02/04/2016 06:33:39 AM,41.956827414,-87.767429772,17
2655548,8814053,HV487481,09/22/2012 07:45:00 PM,035XX N RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1924,19.0,44.0,6.0,14,2012,02/04/2016 06:33:39 AM,41.946536409,-87.659158802,6
6197848,10762937,HZ527502,11/24/2016 03:21:00 AM,0000X W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,1832,18.0,42.0,8.0,14,2016,12/01/2016 03:51:44 PM,41.896664035,-87.629175344,6
3220730,9745884,HX395839,08/20/2014 06:02:00 PM,036XX S PRAIRIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,212,2.0,3.0,35.0,11,2014,02/04/2016 06:33:39 AM,41.828300549,-87.620488046,8
3466674,10254302,HY442228,09/28/2015 01:40:00 PM,012XX N PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1424,14.0,1.0,24.0,05,2015,10/09/2015 03:58:54 PM,41.904258829,-87.670458878,3
6087643,10593221,HZ344496,07/02/2016 11:00:00 AM,070XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,832,8.0,18.0,66.0,05,2016,07/14/2016 03:47:37 PM,41.765634121,-87.685714249,3
3070978,9488793,HX142004,02/07/2014 06:58:00 AM,004XX S CLARK ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,HOTEL/MOTEL,True,False,122,1.0,2.0,32.0,04B,2014,02/04/2016 06:33:39 AM,41.876396396,-87.630734438,2
3303881,9888459,HX538807,12/11/2014 07:40:00 PM,072XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,735,7.0,17.0,67.0,18,2014,02/04/2016 06:33:39 AM,41.761885494,-87.663708574,17
2737333,8944031,HV616423,12/25/2012 06:55:00 PM,062XX S MICHIGAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,311,3.0,20.0,40.0,18,2012,02/04/2016 06:33:39 AM,41.780946398,-87.621995369,17
2933503,9260386,HW405568,08/13/2013 07:20:00 AM,009XX E 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,631,6.0,8.0,44.0,08B,2013,02/04/2016 06:33:39 AM,41.747672078,-87.601071903,2
2929565,9254549,HW399597,08/08/2013 10:30:00 PM,017XX N CLARK ST,0810,THEFT,OVER $500,STREET,False,False,1814,18.0,43.0,7.0,06,2013,02/04/2016 06:33:39 AM,41.914055338,-87.633396724,31
6157550,10702503,HZ458509,10/02/2016 06:37:00 PM,030XX W 111TH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,2211,22.0,19.0,74.0,06,2016,10/09/2016 03:49:15 PM,41.691606897,-87.697646407,31
3056966,9464649,HX117292,01/16/2014 08:50:00 PM,031XX W 41ST PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,921,9.0,14.0,58.0,18,2014,02/04/2016 06:33:39 AM,41.818120075,-87.702743389,17
2699541,8882852,HV556908,11/10/2012 08:00:00 PM,018XX S SPRINGFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,True,1014,10.0,24.0,29.0,07,2012,02/04/2016 06:33:39 AM,41.855899489,-87.722374099,16
3103577,9548213,HX200382,03/25/2014 04:00:00 AM,056XX S LOOMIS BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,713,7.0,16.0,67.0,26,2014,02/04/2016 06:33:39 AM,41.791728026,-87.659668684,24
2725921,8926134,HV598071,12/11/2012 10:30:00 AM,012XX N HARDING AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2535,25.0,27.0,23.0,05,2012,02/04/2016 06:33:39 AM,41.9035926,-87.725111847,3
3048274,9448061,HX101328,01/02/2014 08:00:00 AM,077XX S YATES BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,421,4.0,7.0,43.0,26,2014,02/04/2016 06:33:39 AM,41.754871242,-87.566294136,24
2512360,8590050,HV264460,04/29/2012 01:00:00 PM,064XX S CHAMPLAIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,312,3.0,20.0,42.0,26,2012,02/04/2016 06:33:39 AM,41.778074844,-87.609528826,24
2963343,9307952,HW452540,09/15/2013 05:08:00 AM,046XX W 83RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,834,8.0,18.0,70.0,14,2013,02/04/2016 06:33:39 AM,41.741266849,-87.737862157,6
2847947,9125072,HW269404,05/10/2013 11:45:00 PM,051XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,True,935,9.0,3.0,61.0,08B,2013,02/04/2016 06:33:39 AM,41.800686241,-87.644086795,2
2434014,8464846,HV141709,02/01/2012 09:05:00 PM,001XX N LAPORTE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1532,15.0,28.0,25.0,18,2012,02/04/2016 06:33:39 AM,41.88359069,-87.749065012,17
6071177,10565360,HZ312629,06/17/2016 07:00:00 PM,021XX N LATROBE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2515,25.0,37.0,19.0,06,2016,06/24/2016 03:51:41 PM,41.919537648,-87.757243351,31
2794585,9038530,HW184709,03/08/2013 09:00:00 AM,061XX W GIDDINGS ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1622,16.0,38.0,15.0,06,2013,02/04/2016 06:33:39 AM,41.966624196,-87.780370915,31
6162949,10710262,HZ467860,10/09/2016 08:15:00 PM,082XX S SCOTTSDALE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),False,False,834,8.0,13.0,70.0,14,2016,10/16/2016 03:51:57 PM,41.743425394,-87.734984061,6
2869392,9158033,HW303536,06/03/2013 08:00:00 PM,043XX N MARINE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1915,19.0,46.0,3.0,07,2013,02/04/2016 06:33:39 AM,41.961460552,-87.646846141,16
879421,9991954,HY181984,03/11/2015 05:45:00 PM,047XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,223,2.0,4.0,38.0,14,2015,08/17/2015 03:03:40 PM,41.808981361,-87.606551046,6
2593987,8716067,HV392120,07/20/2012 09:00:00 AM,024XX W LEXINGTON ST,0810,THEFT,OVER $500,STREET,False,False,1135,11.0,2.0,28.0,06,2012,02/04/2016 06:33:39 AM,41.872059528,-87.687115747,31
2567489,8676099,HV351593,06/24/2012 11:55:00 PM,040XX W 28TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1031,10.0,22.0,30.0,14,2012,02/04/2016 06:33:39 AM,41.840545388,-87.726006517,6
2793015,9034829,HW181986,03/06/2013 11:10:00 PM,038XX W MONROE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1122,11.0,28.0,26.0,03,2013,02/04/2016 06:33:39 AM,41.87981407,-87.72155882,28
2893494,9196689,HW342047,06/30/2013 12:25:00 PM,108XX S BENSLEY AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,434,4.0,10.0,51.0,15,2013,02/04/2016 06:33:39 AM,41.698567277,-87.563170021,32
3235891,9770060,HX421322,09/08/2014 05:30:00 PM,014XX N HONORE ST,0810,THEFT,OVER $500,STREET,False,False,1424,14.0,1.0,24.0,06,2014,02/04/2016 06:33:39 AM,41.908461073,-87.675852505,31
2622459,8761464,HV436266,08/18/2012 10:00:00 AM,037XX W IOWA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1112,11.0,27.0,23.0,14,2012,02/04/2016 06:33:39 AM,41.897252854,-87.719335487,6
806238,10534393,HZ278155,05/24/2016 08:30:00 AM,0000X S COLUMBUS DR,0820,THEFT,$500 AND UNDER,STREET,False,False,114,1.0,42.0,32.0,06,2016,05/31/2016 03:53:32 PM,41.881776822,-87.620767948,31
2653859,8811637,HV484598,09/20/2012 07:20:00 PM,112XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,531,5.0,9.0,49.0,08B,2012,02/04/2016 06:33:39 AM,41.690567503,-87.621025854,2
6177160,10732728,HZ491877,10/27/2016 05:55:00 PM,016XX E 70TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,332,3.0,5.0,43.0,03,2016,11/03/2016 03:49:09 PM,41.767901843,-87.583862475,28
3387918,10117228,HY305921,06/18/2015 06:15:00 AM,064XX S LOOMIS BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,725,7.0,17.0,67.0,15,2015,08/17/2015 03:03:40 PM,41.777156388,-87.659293269,32
2726188,8926477,HV598561,12/11/2012 07:04:00 PM,016XX S HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1021,10.0,24.0,29.0,18,2012,02/04/2016 06:33:39 AM,41.858568011,-87.710319284,17
2885511,9184606,HW329067,06/20/2013 05:15:00 PM,113XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,531,5.0,9.0,49.0,14,2013,02/04/2016 06:33:39 AM,41.688237196,-87.615673326,6
3322327,10003422,HY192896,03/21/2015 05:00:00 AM,077XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,6.0,17.0,71.0,08B,2015,08/17/2015 03:03:40 PM,41.753392323,-87.664727733,2
5527273,10506472,HZ248174,04/29/2016 07:15:00 PM,030XX W CERMAK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,False,False,1022,10.0,24.0,30.0,14,2016,05/06/2016 03:50:51 PM,41.851814994,-87.70188767,6
3374929,10094149,HY283033,05/31/2015 06:00:00 PM,040XX N ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1724,17.0,33.0,16.0,14,2015,08/17/2015 03:03:40 PM,41.954519146,-87.705591674,6
2521775,8605715,HV279623,05/10/2012 12:00:00 AM,011XX W DIVISION ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1822,18.0,32.0,8.0,06,2012,02/04/2016 06:33:39 AM,41.903517384,-87.656727912,31
2593423,8714844,HV391396,07/20/2012 03:25:00 AM,029XX N SACRAMENTO AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,GAS STATION,False,False,1411,14.0,35.0,21.0,03,2012,02/04/2016 06:33:39 AM,41.934884352,-87.702601502,28
2437263,8469899,HV146635,02/04/2012 10:00:00 PM,027XX S MARY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,923,9.0,11.0,60.0,14,2012,02/04/2016 06:33:39 AM,41.844476,-87.651808559,6
3117410,9572929,HX223613,04/14/2014 06:48:00 PM,002XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,511,5.0,9.0,49.0,26,2014,02/04/2016 06:33:39 AM,41.707095328,-87.628834415,7
2737585,8944355,HV616787,12/25/2012 06:00:00 PM,004XX W 38TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,False,False,915,9.0,11.0,60.0,14,2012,02/04/2016 06:33:39 AM,41.824436152,-87.637870157,6
2959735,9301743,HW446631,09/10/2013 11:20:00 PM,025XX E 78TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4.0,7.0,43.0,08B,2013,02/04/2016 06:33:39 AM,41.753587834,-87.563150307,2
3154072,9634131,HX285557,06/01/2014 03:35:00 PM,010XX W LELAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1914,19.0,46.0,3.0,18,2014,02/04/2016 06:33:39 AM,41.967237894,-87.65668652,17
3504098,10319260,HY508196,11/19/2015 11:55:00 PM,067XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,322,3.0,20.0,69.0,14,2015,11/26/2015 03:56:16 PM,41.772121953,-87.618650577,6
6076336,10574766,HZ322643,06/23/2016 09:00:00 AM,011XX W 105TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,2232,22.0,34.0,73.0,06,2016,06/30/2016 03:51:05 PM,41.703204,-87.650219056,31
4032253,10487874,HZ228078,04/16/2016 07:30:00 AM,064XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,724,7.0,16.0,68.0,06,2016,04/23/2016 03:53:41 PM,41.776999152,-87.650789329,31
3291230,9866243,HX516119,11/21/2014 10:00:00 AM,013XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,131,1.0,2.0,33.0,08A,2014,02/04/2016 06:33:39 AM,41.865367696,-87.624107457,1
2609370,8740218,HV416093,08/05/2012 12:30:00 AM,009XX N LAVERGNE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1531,15.0,37.0,25.0,18,2012,02/04/2016 06:33:39 AM,41.897021372,-87.75075343,17
2646033,8799057,HV472736,09/12/2012 03:30:00 PM,068XX S THROOP ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,724,7.0,17.0,67.0,18,2012,02/04/2016 06:33:39 AM,41.769651765,-87.656666489,17
3353247,10056439,HY241953,04/30/2015 04:00:00 PM,087XX S STONY ISLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,False,False,412,4.0,8.0,48.0,26,2015,08/17/2015 03:03:40 PM,41.735980537,-87.585186322,24
3319741,10396412,HZ132636,01/28/2016 10:00:00 PM,049XX W WABANSIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2533,25.0,37.0,25.0,14,2016,02/04/2016 06:53:43 AM,41.911408362,-87.750005411,6
3169773,9662389,HX312075,06/20/2014 07:05:00 PM,075XX S STONY ISLAND AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SMALL RETAIL STORE,False,False,411,4.0,5.0,43.0,04A,2014,02/04/2016 06:33:39 AM,41.75752383,-87.586108987,1
2590804,8710761,HV387271,07/17/2012 10:15:00 AM,009XX N HARDING AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,1112,11.0,27.0,23.0,18,2012,02/04/2016 06:33:39 AM,41.898092235,-87.724939982,17
2646021,8799044,HV472705,09/11/2012 08:00:00 PM,006XX W 47TH PL,0460,BATTERY,SIMPLE,ALLEY,False,False,935,9.0,11.0,61.0,08B,2012,02/04/2016 06:33:39 AM,41.808032196,-87.641268085,2
2442322,8478286,HV154630,02/11/2012 08:25:00 PM,036XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1133,11.0,24.0,27.0,18,2012,02/04/2016 06:33:39 AM,41.871729015,-87.716848135,17
2784700,9020666,HW168204,02/23/2013 11:45:00 PM,001XX E 111TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,531,5.0,9.0,49.0,08B,2013,02/04/2016 06:33:39 AM,41.692640416,-87.618967244,2
2446327,8484295,HV160780,02/16/2012 05:15:00 PM,026XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,False,False,1311,12.0,26.0,24.0,14,2012,02/04/2016 06:33:39 AM,41.902957532,-87.693096817,6
2532411,8622668,HV296396,05/21/2012 01:00:00 PM,092XX S SANGAMON ST,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,False,False,2223,22.0,21.0,73.0,07,2012,02/04/2016 06:33:39 AM,41.726116321,-87.646990803,16
2480307,8537784,HV214705,03/26/2012 01:00:00 AM,058XX S MARYLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING/GROUNDS,False,True,235,2.0,5.0,41.0,08B,2012,02/04/2016 06:33:39 AM,41.788699253,-87.604954085,2
2877131,9171041,HW315894,06/12/2013 06:52:00 PM,019XX W FARRAGUT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2012,20.0,40.0,4.0,08B,2013,02/04/2016 06:33:39 AM,41.976955013,-87.678436261,2
5477582,10504253,HZ245168,04/29/2016 03:00:00 PM,016XX W HOWARD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2422,24.0,49.0,1.0,08A,2016,05/06/2016 03:50:51 PM,42.019380504,-87.672267526,1
3480230,10277865,HY465945,10/17/2015 05:50:00 PM,120XX S WALLACE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,523,5.0,34.0,53.0,26,2015,10/24/2015 04:03:39 PM,41.675250511,-87.637007774,24
798169,10523089,HZ265757,05/15/2016 05:20:00 PM,011XX E 42ND PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,214,2.0,4.0,36.0,08B,2016,05/22/2016 03:54:30 PM,41.818031853,-87.599196025,2
3122647,9581815,HX232345,04/21/2014 10:50:00 PM,050XX W DIVERSEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2521,25.0,31.0,19.0,14,2014,02/04/2016 06:33:39 AM,41.931455603,-87.752296093,6
2939261,9269611,HW414541,07/07/2013 12:00:00 PM,073XX S GREENWOOD AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,324,3.0,5.0,69.0,11,2013,02/04/2016 06:33:39 AM,41.761487514,-87.598162199,8
2945112,9278606,HW421814,08/24/2013 10:40:00 AM,048XX S KEDZIE AVE,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,False,False,821,8.0,14.0,58.0,06,2013,02/04/2016 06:33:39 AM,41.806084616,-87.703917769,31
2961070,9304461,HW448794,09/12/2013 11:30:00 AM,001XX E OHIO ST,0890,THEFT,FROM BUILDING,OTHER,False,False,1834,18.0,42.0,8.0,06,2013,02/04/2016 06:33:39 AM,41.892559086,-87.623450463,31
2587783,8706329,HV382801,07/14/2012 04:30:00 PM,058XX S CALUMET AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,232,2.0,20.0,40.0,18,2012,02/04/2016 06:33:39 AM,41.78886838,-87.617452543,17
3126356,9588206,HX238535,04/25/2014 07:00:00 PM,097XX S BRENNAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,431,4.0,7.0,51.0,14,2014,02/04/2016 06:33:39 AM,41.717553353,-87.567818581,6
3309055,9897606,HX547761,12/19/2014 05:55:00 AM,073XX S CONSTANCE AVE,0820,THEFT,$500 AND UNDER,OTHER,False,False,324,3.0,8.0,43.0,06,2014,02/04/2016 06:33:39 AM,41.761567922,-87.580490789,31
2872773,9164030,HW308541,05/31/2013 09:00:00 AM,016XX E 79TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,411,4.0,8.0,43.0,11,2013,02/04/2016 06:33:39 AM,41.751499836,-87.585226023,8
804665,10531580,HZ275111,05/22/2016 04:00:00 PM,027XX S LAWNDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1032,10.0,22.0,30.0,26,2016,05/29/2016 03:49:31 PM,41.841664577,-87.717158823,24
861764,9959926,HY148022,02/10/2015 03:10:00 PM,032XX W MONROE ST,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",True,False,1124,11.0,28.0,27.0,06,2015,08/17/2015 03:03:40 PM,41.879633871,-87.707973888,31
